saving to ./results/resnet_cifar100_binary_lr_0.0001
creating model resnet_binary
created model with configuration: {'input_size': None, 'dataset': 'cifar100'}
number of parameters: 4367100
Files already downloaded and verified
Files already downloaded and verified
training regime: {0: {'optimizer': 'Adam', 'lr': 0.0001}}
/content/BinaryNet.pytorch/models/resnet_binary.py:148: UserWarning: Implicit dimension choice for log_softmax has been deprecated. Change the call to include dim=X as an argument.
  x = self.logsoftmax(x)
TRAINING - Epoch: [0][0/196]	Time 4.014 (4.014)	Data 0.638 (0.638)	Loss 5.1435 (5.1435)	Prec@1 1.562 (1.562)	Prec@5 5.078 (5.078)
 Epoch: 91	Training Loss 2.0480 	Training Prec@1 47.460 	Training Prec@5 78.056 	Validation Loss 2.1828 	Validation Prec@1 44.750 	Validation Prec@5 74.370 

TRAINING - Epoch: [91][0/196]	Time 1.132 (1.132)	Data 0.753 (0.753)	Loss 1.9739 (1.9739)	Prec@1 53.906 (53.906)	Prec@5 81.641 (81.641)
TRAINING - Epoch: [91][10/196]	Time 0.479 (0.527)	Data 0.000 (0.070)	Loss 2.1230 (2.1391)	Prec@1 46.484 (46.236)	Prec@5 76.172 (75.994)
TRAINING - Epoch: [91][20/196]	Time 0.474 (0.502)	Data 0.000 (0.037)	Loss 1.9270 (2.0983)	Prec@1 48.828 (46.708)	Prec@5 84.375 (77.009)
TRAINING - Epoch: [91][30/196]	Time 0.472 (0.494)	Data 0.000 (0.025)	Loss 2.0875 (2.0744)	Prec@1 48.438 (47.354)	Prec@5 80.469 (77.495)
TRAINING - Epoch: [91][40/196]	Time 0.477 (0.489)	Data 0.000 (0.019)	Loss 2.1067 (2.0662)	Prec@1 45.703 (47.418)	Prec@5 78.516 (77.468)
TRAINING - Epoch: [91][50/196]	Time 0.479 (0.487)	Data 0.000 (0.015)	Loss 2.0027 (2.0557)	Prec@1 51.172 (47.863)	Prec@5 78.125 (77.704)
TRAINING - Epoch: [91][60/196]	Time 0.476 (0.485)	Data 0.000 (0.013)	Loss 2.0007 (2.0429)	Prec@1 52.344 (48.066)	Prec@5 79.688 (78.003)
TRAINING - Epoch: [91][70/196]	Time 0.475 (0.483)	Data 0.000 (0.011)	Loss 2.2089 (2.0462)	Prec@1 43.750 (48.003)	Prec@5 73.438 (77.916)
TRAINING - Epoch: [91][80/196]	Time 0.479 (0.482)	Data 0.000 (0.010)	Loss 2.0149 (2.0457)	Prec@1 48.828 (47.859)	Prec@5 79.297 (78.101)
TRAINING - Epoch: [91][90/196]	Time 0.473 (0.482)	Data 0.000 (0.009)	Loss 1.9714 (2.0421)	Prec@1 48.828 (47.776)	Prec@5 80.469 (78.215)
TRAINING - Epoch: [91][100/196]	Time 0.476 (0.481)	Data 0.000 (0.008)	Loss 1.9709 (2.0426)	Prec@1 49.219 (47.776)	Prec@5 76.172 (78.229)
TRAINING - Epoch: [91][110/196]	Time 0.476 (0.481)	Data 0.000 (0.007)	Loss 1.9778 (2.0438)	Prec@1 50.000 (47.720)	Prec@5 78.516 (78.174)
TRAINING - Epoch: [91][120/196]	Time 0.474 (0.480)	Data 0.000 (0.007)	Loss 1.9654 (2.0429)	Prec@1 52.344 (47.692)	Prec@5 80.469 (78.135)
TRAINING - Epoch: [91][130/196]	Time 0.474 (0.480)	Data 0.000 (0.006)	Loss 2.2231 (2.0411)	Prec@1 42.188 (47.713)	Prec@5 74.609 (78.155)
TRAINING - Epoch: [91][140/196]	Time 0.475 (0.480)	Data 0.000 (0.006)	Loss 1.9623 (2.0369)	Prec@1 47.266 (47.726)	Prec@5 80.469 (78.214)
TRAINING - Epoch: [91][150/196]	Time 0.466 (0.479)	Data 0.000 (0.005)	Loss 2.1141 (2.0371)	Prec@1 44.531 (47.690)	Prec@5 77.734 (78.272)
TRAINING - Epoch: [91][160/196]	Time 0.471 (0.479)	Data 0.000 (0.005)	Loss 2.0005 (2.0362)	Prec@1 50.000 (47.753)	Prec@5 80.859 (78.290)
TRAINING - Epoch: [91][170/196]	Time 0.476 (0.479)	Data 0.000 (0.005)	Loss 1.9249 (2.0354)	Prec@1 51.953 (47.713)	Prec@5 80.469 (78.303)
TRAINING - Epoch: [91][180/196]	Time 0.474 (0.479)	Data 0.000 (0.004)	Loss 1.9532 (2.0335)	Prec@1 53.125 (47.792)	Prec@5 78.516 (78.317)
TRAINING - Epoch: [91][190/196]	Time 0.473 (0.478)	Data 0.000 (0.004)	Loss 1.9892 (2.0359)	Prec@1 49.609 (47.742)	Prec@5 77.734 (78.291)
EVALUATING - Epoch: [91][0/40]	Time 0.813 (0.813)	Data 0.628 (0.628)	Loss 2.0091 (2.0091)	Prec@1 51.953 (51.953)	Prec@5 76.172 (76.172)
EVALUATING - Epoch: [91][10/40]	Time 0.166 (0.227)	Data 0.000 (0.058)	Loss 2.2820 (2.1933)	Prec@1 40.234 (44.531)	Prec@5 71.484 (72.869)
EVALUATING - Epoch: [91][20/40]	Time 0.160 (0.195)	Data 0.000 (0.031)	Loss 2.1091 (2.1892)	Prec@1 43.750 (44.382)	Prec@5 76.562 (73.512)
EVALUATING - Epoch: [91][30/40]	Time 0.157 (0.183)	Data 0.000 (0.021)	Loss 2.4527 (2.2073)	Prec@1 40.234 (44.065)	Prec@5 66.797 (73.198)

 Epoch: 92	Training Loss 2.0374 	Training Prec@1 47.678 	Training Prec@5 78.260 	Validation Loss 2.2033 	Validation Prec@1 44.140 	Validation Prec@5 73.380 

TRAINING - Epoch: [92][0/196]	Time 1.123 (1.123)	Data 0.766 (0.766)	Loss 1.8285 (1.8285)	Prec@1 51.953 (51.953)	Prec@5 80.469 (80.469)
TRAINING - Epoch: [92][10/196]	Time 0.475 (0.525)	Data 0.000 (0.071)	Loss 1.8839 (2.0191)	Prec@1 53.125 (49.822)	Prec@5 80.078 (77.770)
TRAINING - Epoch: [92][20/196]	Time 0.479 (0.502)	Data 0.000 (0.037)	Loss 1.9726 (2.0286)	Prec@1 53.125 (48.642)	Prec@5 77.344 (78.181)
TRAINING - Epoch: [92][30/196]	Time 0.472 (0.493)	Data 0.000 (0.025)	Loss 2.0717 (2.0423)	Prec@1 45.703 (48.248)	Prec@5 81.250 (77.810)
TRAINING - Epoch: [92][40/196]	Time 0.477 (0.489)	Data 0.000 (0.019)	Loss 1.7834 (2.0347)	Prec@1 53.125 (48.304)	Prec@5 82.812 (78.049)
TRAINING - Epoch: [92][50/196]	Time 0.479 (0.487)	Data 0.000 (0.015)	Loss 1.8256 (2.0236)	Prec@1 50.391 (48.369)	Prec@5 82.812 (78.248)
TRAINING - Epoch: [92][60/196]	Time 0.475 (0.485)	Data 0.000 (0.013)	Loss 2.1997 (2.0295)	Prec@1 44.531 (48.194)	Prec@5 75.781 (78.106)
TRAINING - Epoch: [92][70/196]	Time 0.474 (0.483)	Data 0.000 (0.011)	Loss 2.0633 (2.0263)	Prec@1 48.047 (48.162)	Prec@5 74.609 (78.075)
TRAINING - Epoch: [92][80/196]	Time 0.477 (0.482)	Data 0.000 (0.010)	Loss 1.9529 (2.0265)	Prec@1 54.297 (48.158)	Prec@5 80.078 (78.159)
TRAINING - Epoch: [92][90/196]	Time 0.472 (0.482)	Data 0.000 (0.009)	Loss 1.8607 (2.0285)	Prec@1 51.953 (48.214)	Prec@5 82.812 (78.061)
TRAINING - Epoch: [92][100/196]	Time 0.480 (0.481)	Data 0.000 (0.008)	Loss 1.9746 (2.0278)	Prec@1 45.312 (48.209)	Prec@5 81.641 (78.086)
TRAINING - Epoch: [92][110/196]	Time 0.478 (0.481)	Data 0.000 (0.007)	Loss 1.9508 (2.0299)	Prec@1 50.391 (48.096)	Prec@5 78.516 (78.019)
TRAINING - Epoch: [92][120/196]	Time 0.476 (0.480)	Data 0.000 (0.007)	Loss 2.0525 (2.0262)	Prec@1 46.484 (48.179)	Prec@5 78.906 (78.083)
TRAINING - Epoch: [92][130/196]	Time 0.476 (0.480)	Data 0.000 (0.006)	Loss 2.2289 (2.0280)	Prec@1 42.578 (48.118)	Prec@5 73.828 (78.083)
TRAINING - Epoch: [92][140/196]	Time 0.476 (0.480)	Data 0.000 (0.006)	Loss 1.9944 (2.0246)	Prec@1 45.703 (48.196)	Prec@5 78.906 (78.150)
TRAINING - Epoch: [92][150/196]	Time 0.476 (0.479)	Data 0.000 (0.005)	Loss 1.8862 (2.0268)	Prec@1 49.609 (48.114)	Prec@5 81.250 (78.125)
TRAINING - Epoch: [92][160/196]	Time 0.477 (0.479)	Data 0.000 (0.005)	Loss 1.9466 (2.0216)	Prec@1 51.953 (48.202)	Prec@5 78.516 (78.261)
TRAINING - Epoch: [92][170/196]	Time 0.477 (0.479)	Data 0.000 (0.005)	Loss 2.0784 (2.0219)	Prec@1 48.438 (48.214)	Prec@5 78.125 (78.239)
TRAINING - Epoch: [92][180/196]	Time 0.476 (0.479)	Data 0.000 (0.004)	Loss 2.2013 (2.0237)	Prec@1 41.406 (48.172)	Prec@5 76.172 (78.237)
TRAINING - Epoch: [92][190/196]	Time 0.478 (0.479)	Data 0.000 (0.004)	Loss 1.9924 (2.0238)	Prec@1 49.219 (48.139)	Prec@5 78.125 (78.223)
EVALUATING - Epoch: [92][0/40]	Time 0.826 (0.826)	Data 0.641 (0.641)	Loss 2.0244 (2.0244)	Prec@1 48.047 (48.047)	Prec@5 75.781 (75.781)
EVALUATING - Epoch: [92][10/40]	Time 0.159 (0.231)	Data 0.000 (0.061)	Loss 2.1954 (2.1483)	Prec@1 42.578 (45.206)	Prec@5 73.828 (74.751)
EVALUATING - Epoch: [92][20/40]	Time 0.158 (0.196)	Data 0.000 (0.032)	Loss 2.1160 (2.1620)	Prec@1 46.484 (44.810)	Prec@5 76.953 (74.758)
EVALUATING - Epoch: [92][30/40]	Time 0.158 (0.184)	Data 0.000 (0.022)	Loss 2.3721 (2.1765)	Prec@1 37.109 (44.166)	Prec@5 70.703 (74.433)

 Epoch: 93	Training Loss 2.0255 	Training Prec@1 48.078 	Training Prec@5 78.204 	Validation Loss 2.1697 	Validation Prec@1 44.410 	Validation Prec@5 74.510 

TRAINING - Epoch: [93][0/196]	Time 1.221 (1.221)	Data 0.866 (0.866)	Loss 2.0526 (2.0526)	Prec@1 45.312 (45.312)	Prec@5 76.172 (76.172)
TRAINING - Epoch: [93][10/196]	Time 0.476 (0.533)	Data 0.000 (0.081)	Loss 2.0324 (2.0496)	Prec@1 48.047 (47.976)	Prec@5 79.297 (78.338)
TRAINING - Epoch: [93][20/196]	Time 0.476 (0.505)	Data 0.000 (0.042)	Loss 2.1468 (2.0517)	Prec@1 44.922 (47.433)	Prec@5 76.172 (78.274)
TRAINING - Epoch: [93][30/196]	Time 0.474 (0.496)	Data 0.000 (0.029)	Loss 1.7839 (2.0199)	Prec@1 52.734 (48.387)	Prec@5 85.547 (78.856)
TRAINING - Epoch: [93][40/196]	Time 0.464 (0.491)	Data 0.000 (0.022)	Loss 1.9512 (2.0091)	Prec@1 52.344 (48.790)	Prec@5 80.859 (78.982)
TRAINING - Epoch: [93][50/196]	Time 0.476 (0.488)	Data 0.000 (0.018)	Loss 2.0612 (2.0131)	Prec@1 47.266 (48.399)	Prec@5 75.781 (78.653)
TRAINING - Epoch: [93][60/196]	Time 0.476 (0.486)	Data 0.000 (0.015)	Loss 1.9448 (2.0172)	Prec@1 51.172 (48.373)	Prec@5 78.906 (78.484)
TRAINING - Epoch: [93][70/196]	Time 0.476 (0.485)	Data 0.000 (0.013)	Loss 1.9870 (2.0177)	Prec@1 50.391 (48.333)	Prec@5 81.641 (78.450)
TRAINING - Epoch: [93][80/196]	Time 0.464 (0.483)	Data 0.000 (0.011)	Loss 2.0085 (2.0200)	Prec@1 47.266 (48.216)	Prec@5 77.344 (78.458)
TRAINING - Epoch: [93][90/196]	Time 0.474 (0.483)	Data 0.000 (0.010)	Loss 1.9907 (2.0147)	Prec@1 44.922 (48.244)	Prec@5 78.906 (78.507)
TRAINING - Epoch: [93][100/196]	Time 0.485 (0.482)	Data 0.000 (0.009)	Loss 1.9556 (2.0123)	Prec@1 49.219 (48.252)	Prec@5 78.125 (78.581)
TRAINING - Epoch: [93][110/196]	Time 0.472 (0.481)	Data 0.000 (0.008)	Loss 2.0492 (2.0117)	Prec@1 44.922 (48.240)	Prec@5 79.688 (78.625)
TRAINING - Epoch: [93][120/196]	Time 0.473 (0.481)	Data 0.000 (0.008)	Loss 1.8862 (2.0135)	Prec@1 52.734 (48.234)	Prec@5 81.250 (78.567)
TRAINING - Epoch: [93][130/196]	Time 0.468 (0.480)	Data 0.000 (0.007)	Loss 2.0319 (2.0159)	Prec@1 44.141 (48.139)	Prec@5 78.125 (78.477)
TRAINING - Epoch: [93][140/196]	Time 0.474 (0.480)	Data 0.000 (0.006)	Loss 1.9311 (2.0139)	Prec@1 47.266 (48.169)	Prec@5 82.812 (78.557)
TRAINING - Epoch: [93][150/196]	Time 0.475 (0.480)	Data 0.000 (0.006)	Loss 1.9510 (2.0106)	Prec@1 49.609 (48.223)	Prec@5 79.688 (78.653)
TRAINING - Epoch: [93][160/196]	Time 0.482 (0.479)	Data 0.000 (0.006)	Loss 2.0361 (2.0106)	Prec@1 50.000 (48.185)	Prec@5 76.953 (78.671)
TRAINING - Epoch: [93][170/196]	Time 0.474 (0.479)	Data 0.000 (0.005)	Loss 1.9341 (2.0074)	Prec@1 50.781 (48.332)	Prec@5 80.859 (78.728)
TRAINING - Epoch: [93][180/196]	Time 0.472 (0.479)	Data 0.000 (0.005)	Loss 2.1347 (2.0095)	Prec@1 46.094 (48.267)	Prec@5 75.000 (78.662)
TRAINING - Epoch: [93][190/196]	Time 0.475 (0.479)	Data 0.000 (0.005)	Loss 2.0186 (2.0112)	Prec@1 45.312 (48.182)	Prec@5 80.859 (78.640)
EVALUATING - Epoch: [93][0/40]	Time 0.884 (0.884)	Data 0.706 (0.706)	Loss 2.0122 (2.0122)	Prec@1 48.047 (48.047)	Prec@5 78.516 (78.516)
EVALUATING - Epoch: [93][10/40]	Time 0.158 (0.230)	Data 0.000 (0.065)	Loss 2.2405 (2.1542)	Prec@1 42.578 (45.455)	Prec@5 72.266 (74.680)
EVALUATING - Epoch: [93][20/40]	Time 0.159 (0.196)	Data 0.000 (0.034)	Loss 2.0590 (2.1630)	Prec@1 46.484 (44.903)	Prec@5 78.125 (74.795)
EVALUATING - Epoch: [93][30/40]	Time 0.157 (0.184)	Data 0.000 (0.023)	Loss 2.3434 (2.1778)	Prec@1 42.969 (44.720)	Prec@5 71.484 (74.446)

 Epoch: 94	Training Loss 2.0097 	Training Prec@1 48.218 	Training Prec@5 78.680 	Validation Loss 2.1747 	Validation Prec@1 45.150 	Validation Prec@5 74.260 

TRAINING - Epoch: [94][0/196]	Time 1.206 (1.206)	Data 0.818 (0.818)	Loss 2.2086 (2.2086)	Prec@1 40.234 (40.234)	Prec@5 73.438 (73.438)
TRAINING - Epoch: [94][10/196]	Time 0.476 (0.528)	Data 0.000 (0.075)	Loss 1.9865 (2.0303)	Prec@1 46.484 (48.118)	Prec@5 78.906 (78.906)
TRAINING - Epoch: [94][20/196]	Time 0.468 (0.503)	Data 0.000 (0.039)	Loss 2.0506 (2.0414)	Prec@1 50.000 (47.917)	Prec@5 78.125 (78.497)
TRAINING - Epoch: [94][30/196]	Time 0.474 (0.494)	Data 0.000 (0.027)	Loss 1.9061 (2.0253)	Prec@1 52.344 (48.337)	Prec@5 82.031 (78.654)
TRAINING - Epoch: [94][40/196]	Time 0.478 (0.490)	Data 0.000 (0.020)	Loss 2.0269 (2.0285)	Prec@1 42.578 (48.028)	Prec@5 78.516 (78.573)
TRAINING - Epoch: [94][50/196]	Time 0.474 (0.487)	Data 0.000 (0.016)	Loss 1.8822 (2.0253)	Prec@1 52.734 (47.871)	Prec@5 80.078 (78.454)
TRAINING - Epoch: [94][60/196]	Time 0.477 (0.485)	Data 0.000 (0.014)	Loss 2.0171 (2.0161)	Prec@1 48.438 (48.194)	Prec@5 78.516 (78.541)
TRAINING - Epoch: [94][70/196]	Time 0.475 (0.483)	Data 0.000 (0.012)	Loss 1.9256 (2.0145)	Prec@1 53.906 (48.096)	Prec@5 80.469 (78.576)
TRAINING - Epoch: [94][80/196]	Time 0.476 (0.482)	Data 0.000 (0.010)	Loss 2.0272 (2.0162)	Prec@1 49.219 (48.182)	Prec@5 78.906 (78.516)
TRAINING - Epoch: [94][90/196]	Time 0.479 (0.482)	Data 0.000 (0.009)	Loss 2.1270 (2.0204)	Prec@1 44.922 (48.158)	Prec@5 73.828 (78.408)
TRAINING - Epoch: [94][100/196]	Time 0.474 (0.481)	Data 0.000 (0.008)	Loss 2.0505 (2.0167)	Prec@1 47.656 (48.194)	Prec@5 75.781 (78.485)
TRAINING - Epoch: [94][110/196]	Time 0.477 (0.481)	Data 0.000 (0.008)	Loss 2.0146 (2.0169)	Prec@1 51.172 (48.167)	Prec@5 76.953 (78.378)
TRAINING - Epoch: [94][120/196]	Time 0.475 (0.480)	Data 0.000 (0.007)	Loss 1.8871 (2.0130)	Prec@1 51.953 (48.163)	Prec@5 81.641 (78.454)
TRAINING - Epoch: [94][130/196]	Time 0.477 (0.480)	Data 0.000 (0.006)	Loss 1.9896 (2.0052)	Prec@1 48.828 (48.351)	Prec@5 78.516 (78.632)
TRAINING - Epoch: [94][140/196]	Time 0.476 (0.480)	Data 0.000 (0.006)	Loss 1.9616 (2.0026)	Prec@1 46.875 (48.379)	Prec@5 81.641 (78.649)
TRAINING - Epoch: [94][150/196]	Time 0.473 (0.479)	Data 0.000 (0.006)	Loss 2.1598 (2.0056)	Prec@1 43.359 (48.334)	Prec@5 74.219 (78.611)
TRAINING - Epoch: [94][160/196]	Time 0.477 (0.479)	Data 0.000 (0.005)	Loss 2.0930 (2.0084)	Prec@1 46.094 (48.263)	Prec@5 77.734 (78.571)
TRAINING - Epoch: [94][170/196]	Time 0.485 (0.479)	Data 0.000 (0.005)	Loss 1.9501 (2.0064)	Prec@1 48.828 (48.291)	Prec@5 80.859 (78.605)
TRAINING - Epoch: [94][180/196]	Time 0.480 (0.479)	Data 0.000 (0.005)	Loss 1.9972 (2.0060)	Prec@1 50.000 (48.334)	Prec@5 78.125 (78.587)
TRAINING - Epoch: [94][190/196]	Time 0.477 (0.479)	Data 0.000 (0.004)	Loss 2.0505 (2.0064)	Prec@1 46.484 (48.333)	Prec@5 75.391 (78.581)
EVALUATING - Epoch: [94][0/40]	Time 0.877 (0.877)	Data 0.669 (0.669)	Loss 1.9977 (1.9977)	Prec@1 46.484 (46.484)	Prec@5 81.250 (81.250)
EVALUATING - Epoch: [94][10/40]	Time 0.159 (0.232)	Data 0.000 (0.061)	Loss 2.3441 (2.1806)	Prec@1 44.141 (43.963)	Prec@5 68.750 (74.290)
EVALUATING - Epoch: [94][20/40]	Time 0.157 (0.197)	Data 0.000 (0.032)	Loss 2.0689 (2.1824)	Prec@1 48.047 (43.862)	Prec@5 75.781 (73.958)
EVALUATING - Epoch: [94][30/40]	Time 0.158 (0.184)	Data 0.000 (0.022)	Loss 2.3039 (2.1757)	Prec@1 43.359 (44.090)	Prec@5 72.656 (74.609)

 Epoch: 95	Training Loss 2.0075 	Training Prec@1 48.318 	Training Prec@5 78.574 	Validation Loss 2.1691 	Validation Prec@1 44.280 	Validation Prec@5 74.670 

TRAINING - Epoch: [95][0/196]	Time 1.063 (1.063)	Data 0.689 (0.689)	Loss 2.1130 (2.1130)	Prec@1 42.969 (42.969)	Prec@5 76.172 (76.172)
TRAINING - Epoch: [95][10/196]	Time 0.474 (0.519)	Data 0.000 (0.064)	Loss 1.9125 (2.0237)	Prec@1 47.656 (47.230)	Prec@5 83.203 (78.232)
TRAINING - Epoch: [95][20/196]	Time 0.475 (0.498)	Data 0.000 (0.034)	Loss 1.7895 (2.0150)	Prec@1 53.125 (47.693)	Prec@5 82.812 (78.311)
TRAINING - Epoch: [95][30/196]	Time 0.475 (0.491)	Data 0.000 (0.023)	Loss 1.9979 (2.0007)	Prec@1 48.047 (48.286)	Prec@5 79.297 (78.692)
TRAINING - Epoch: [95][40/196]	Time 0.475 (0.487)	Data 0.000 (0.017)	Loss 2.0251 (1.9953)	Prec@1 45.312 (48.647)	Prec@5 79.688 (78.811)
TRAINING - Epoch: [95][50/196]	Time 0.476 (0.485)	Data 0.000 (0.014)	Loss 2.0183 (1.9906)	Prec@1 48.438 (48.675)	Prec@5 76.562 (78.876)
TRAINING - Epoch: [95][60/196]	Time 0.481 (0.483)	Data 0.000 (0.012)	Loss 2.0010 (1.9890)	Prec@1 51.953 (48.841)	Prec@5 77.734 (78.727)
TRAINING - Epoch: [95][70/196]	Time 0.473 (0.482)	Data 0.000 (0.010)	Loss 1.8731 (1.9818)	Prec@1 51.953 (48.977)	Prec@5 81.250 (78.934)
TRAINING - Epoch: [95][80/196]	Time 0.477 (0.481)	Data 0.000 (0.009)	Loss 2.1541 (1.9842)	Prec@1 42.969 (49.016)	Prec@5 76.953 (79.003)
TRAINING - Epoch: [95][90/196]	Time 0.475 (0.481)	Data 0.000 (0.008)	Loss 2.1733 (1.9901)	Prec@1 46.094 (48.815)	Prec@5 76.562 (78.975)
TRAINING - Epoch: [95][100/196]	Time 0.472 (0.480)	Data 0.000 (0.007)	Loss 1.8853 (1.9878)	Prec@1 51.953 (48.940)	Prec@5 81.641 (79.073)
TRAINING - Epoch: [95][110/196]	Time 0.478 (0.480)	Data 0.000 (0.007)	Loss 2.0472 (1.9869)	Prec@1 46.094 (48.930)	Prec@5 78.125 (79.114)
TRAINING - Epoch: [95][120/196]	Time 0.475 (0.480)	Data 0.000 (0.006)	Loss 2.1227 (1.9911)	Prec@1 46.094 (48.857)	Prec@5 72.266 (78.990)
TRAINING - Epoch: [95][130/196]	Time 0.475 (0.479)	Data 0.000 (0.006)	Loss 2.1391 (1.9941)	Prec@1 44.922 (48.768)	Prec@5 79.688 (78.942)
TRAINING - Epoch: [95][140/196]	Time 0.475 (0.479)	Data 0.000 (0.005)	Loss 2.0060 (1.9957)	Prec@1 48.438 (48.751)	Prec@5 75.000 (78.845)
TRAINING - Epoch: [95][150/196]	Time 0.474 (0.479)	Data 0.000 (0.005)	Loss 2.0918 (1.9933)	Prec@1 44.922 (48.911)	Prec@5 76.562 (78.826)
TRAINING - Epoch: [95][160/196]	Time 0.476 (0.479)	Data 0.000 (0.005)	Loss 1.9280 (1.9935)	Prec@1 48.828 (48.843)	Prec@5 80.078 (78.843)
TRAINING - Epoch: [95][170/196]	Time 0.475 (0.479)	Data 0.000 (0.004)	Loss 2.0153 (1.9938)	Prec@1 46.484 (48.778)	Prec@5 79.297 (78.838)
TRAINING - Epoch: [95][180/196]	Time 0.475 (0.478)	Data 0.000 (0.004)	Loss 1.8768 (1.9925)	Prec@1 50.391 (48.832)	Prec@5 80.469 (78.852)
TRAINING - Epoch: [95][190/196]	Time 0.474 (0.478)	Data 0.000 (0.004)	Loss 2.0450 (1.9937)	Prec@1 49.219 (48.840)	Prec@5 78.125 (78.833)
EVALUATING - Epoch: [95][0/40]	Time 0.822 (0.822)	Data 0.618 (0.618)	Loss 2.0201 (2.0201)	Prec@1 51.172 (51.172)	Prec@5 76.562 (76.562)
EVALUATING - Epoch: [95][10/40]	Time 0.161 (0.227)	Data 0.000 (0.057)	Loss 2.3626 (2.1901)	Prec@1 39.844 (43.821)	Prec@5 70.703 (73.686)
EVALUATING - Epoch: [95][20/40]	Time 0.158 (0.195)	Data 0.000 (0.030)	Loss 2.1155 (2.1979)	Prec@1 45.312 (43.359)	Prec@5 76.172 (73.586)
EVALUATING - Epoch: [95][30/40]	Time 0.158 (0.183)	Data 0.000 (0.020)	Loss 2.2724 (2.1934)	Prec@1 41.406 (43.561)	Prec@5 72.656 (74.055)

 Epoch: 96	Training Loss 1.9937 	Training Prec@1 48.836 	Training Prec@5 78.830 	Validation Loss 2.1860 	Validation Prec@1 43.870 	Validation Prec@5 74.390 

TRAINING - Epoch: [96][0/196]	Time 1.233 (1.233)	Data 0.896 (0.896)	Loss 1.9714 (1.9714)	Prec@1 46.484 (46.484)	Prec@5 84.375 (84.375)
TRAINING - Epoch: [96][10/196]	Time 0.477 (0.534)	Data 0.000 (0.082)	Loss 2.1455 (2.0040)	Prec@1 46.094 (47.869)	Prec@5 73.047 (79.261)
TRAINING - Epoch: [96][20/196]	Time 0.491 (0.507)	Data 0.000 (0.043)	Loss 1.9602 (2.0016)	Prec@1 53.516 (48.326)	Prec@5 78.516 (79.539)
TRAINING - Epoch: [96][30/196]	Time 0.471 (0.496)	Data 0.000 (0.029)	Loss 2.0076 (2.0035)	Prec@1 48.828 (48.248)	Prec@5 77.344 (78.969)
TRAINING - Epoch: [96][40/196]	Time 0.476 (0.491)	Data 0.000 (0.022)	Loss 1.8105 (1.9868)	Prec@1 50.781 (48.723)	Prec@5 81.641 (79.202)
TRAINING - Epoch: [96][50/196]	Time 0.480 (0.488)	Data 0.000 (0.018)	Loss 1.7808 (1.9681)	Prec@1 53.906 (49.165)	Prec@5 83.984 (79.481)
TRAINING - Epoch: [96][60/196]	Time 0.481 (0.486)	Data 0.000 (0.015)	Loss 2.2229 (1.9794)	Prec@1 44.922 (48.815)	Prec@5 72.266 (79.226)
TRAINING - Epoch: [96][70/196]	Time 0.477 (0.485)	Data 0.000 (0.013)	Loss 1.9384 (1.9796)	Prec@1 49.609 (48.817)	Prec@5 78.516 (79.236)
TRAINING - Epoch: [96][80/196]	Time 0.474 (0.484)	Data 0.000 (0.011)	Loss 1.9870 (1.9797)	Prec@1 50.391 (48.804)	Prec@5 78.125 (79.215)
TRAINING - Epoch: [96][90/196]	Time 0.474 (0.483)	Data 0.000 (0.010)	Loss 2.0006 (1.9788)	Prec@1 45.703 (48.777)	Prec@5 79.688 (79.207)
TRAINING - Epoch: [96][100/196]	Time 0.476 (0.482)	Data 0.000 (0.009)	Loss 2.0503 (1.9787)	Prec@1 44.922 (48.755)	Prec@5 76.562 (79.142)
TRAINING - Epoch: [96][110/196]	Time 0.474 (0.481)	Data 0.000 (0.008)	Loss 2.0215 (1.9788)	Prec@1 49.219 (48.754)	Prec@5 77.344 (79.216)
TRAINING - Epoch: [96][120/196]	Time 0.477 (0.481)	Data 0.000 (0.008)	Loss 1.9817 (1.9800)	Prec@1 47.656 (48.728)	Prec@5 76.562 (79.236)
TRAINING - Epoch: [96][130/196]	Time 0.482 (0.481)	Data 0.000 (0.007)	Loss 1.9969 (1.9831)	Prec@1 49.609 (48.670)	Prec@5 78.516 (79.133)
TRAINING - Epoch: [96][140/196]	Time 0.475 (0.480)	Data 0.000 (0.007)	Loss 1.9683 (1.9806)	Prec@1 51.172 (48.775)	Prec@5 77.344 (79.158)
TRAINING - Epoch: [96][150/196]	Time 0.477 (0.480)	Data 0.000 (0.006)	Loss 2.0956 (1.9809)	Prec@1 47.656 (48.800)	Prec@5 78.906 (79.142)
TRAINING - Epoch: [96][160/196]	Time 0.485 (0.480)	Data 0.000 (0.006)	Loss 1.9975 (1.9806)	Prec@1 48.828 (48.780)	Prec@5 79.688 (79.205)
TRAINING - Epoch: [96][170/196]	Time 0.474 (0.479)	Data 0.000 (0.005)	Loss 1.9644 (1.9826)	Prec@1 50.781 (48.782)	Prec@5 78.516 (79.158)
TRAINING - Epoch: [96][180/196]	Time 0.479 (0.479)	Data 0.000 (0.005)	Loss 2.0748 (1.9820)	Prec@1 50.391 (48.759)	Prec@5 75.781 (79.129)
TRAINING - Epoch: [96][190/196]	Time 0.480 (0.479)	Data 0.000 (0.005)	Loss 1.9850 (1.9815)	Prec@1 48.438 (48.789)	Prec@5 79.297 (79.137)
EVALUATING - Epoch: [96][0/40]	Time 0.811 (0.811)	Data 0.620 (0.620)	Loss 2.0675 (2.0675)	Prec@1 45.703 (45.703)	Prec@5 76.172 (76.172)
